FEMA Code,Year,State,Official FEMA Name,Declaration URL,Term 1,Term 2,Term 3,Term 4,Term 5,Term 6,Term 7,Term 8,Term 9,Term 10,Term 11,Term 12,Term 13,Term 14,Term 15,Term 16,Term 17,Term 18,Term 19,Term 20
4267,2016,Pennsylvania,Pennsylvania Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4267,Pennsylvania snowstorm January 2016,Pennsylvania winter storm January 2016,Winter Storm Jonas Pennsylvania,Jonas blizzard Philadelphia 2016,Snowzilla Pennsylvania 2016,Philadelphia blizzard January 2016,Pittsburgh snowstorm Jonas 2016,Lancaster Pennsylvania blizzard 2016,,,,,,,,,,,,
1898,2010,Pennsylvania,Pennsylvania Severe Winter Storms and Snowstorms,https://www.fema.gov/disaster/1898,Pennsylvania snowstorm February 2010,Pennsylvania winter storm February 2010,Snowmageddon Pennsylvania 2010,Philadelphia blizzard February 2010,Pennsylvania Snowpocalypse 2010,Pittsburgh blizzard February 2010,back-to-back blizzard Pennsylvania 2010,,,,,,,,,,,,,
4754,2023,Maine,Maine Severe Storm and Flooding,https://www.fema.gov/disaster/4754,Maine flood December 2023,Maine storms December 2023,Maine coastal storm December 2023,Portland Maine nor'easter December 2023,Maine flooding December 18 2023,Saco River flood Maine December 2023,York County Maine flood December 2023,Maine coastal flooding December 2023,Saco River flood December 2023,,,,,,,,,,,
4294,2017,Georgia,"Georgia Severe Storms, Tornadoes, and Straight-Line Winds",https://www.fema.gov/disaster/4294,"Georgia tornado January 2, 2017","Georgia straight-line winds January 2, 2017","Georgia storms January 2, 2017",Adel Georgia tornado January 2 2017,Berrien County Georgia tornado 2017,Cook County Georgia tornado January 2017,south Georgia tornado January 2 2017,Nashville Georgia tornado 2017,,,,,,,,,,,,
1770,2008,Nebraska,"Nebraska Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1770,Nebraska flood May 2008,Nebraska tornado May 2008,Nebraska storms May 2008,,,,,,,,,,,,,,,,,
4431,2019,California,"California Severe Winter Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4431,"California flood February 13, 2019","California winter storm February 13, 2019","California mudslide February 13, 2019",California atmospheric river February 2019,Ventura County mudslide February 2019,Ojai California flood February 2019,Highway 33 mudslide 2019,Southern California February 13 2019 storm,,,,,,,,,,,,
4155,2013,South Dakota,"South Dakota Severe Winter Storm, Snowstorm, and Flooding",https://www.fema.gov/disaster/4155,South Dakota flood October 2013,South Dakota snowstorm October 2013,South Dakota winter storm October 2013,Atlas blizzard South Dakota 2013,South Dakota October blizzard 2013,livestock killed Atlas blizzard,western South Dakota blizzard October 2013,Rapid City area blizzard 2013,Sturgis South Dakota blizzard 2013,Atlas blizzard South Dakota October 2013,western South Dakota blizzard,livestock killed Atlas storm,Atlas blizzard 2013,Meade County blizzard 2013,Custer South Dakota blizzard October 2013,,,,,
4165,2014,Georgia,Georgia Severe Winter Storm,https://www.fema.gov/disaster/4165,Georgia winter storm February 2014,SnowJam 2014 Georgia,Atlanta SnowJam January 2014,Atlanta gridlock snowstorm 2014,Georgia Snowpocalypse 2014,Atlanta I-75 I-285 snow 2014,Georgia ice storm February 2014,Atlanta snow January 28 2014,SnowJam Atlanta 2014,Atlanta ice storm January 2014,Cobb County Georgia gridlock 2014,,,,,,,,,
4464,2019,South Carolina,South Carolina Hurricane Dorian,https://www.fema.gov/disaster/4464,Hurricane Dorian South Carolina,Dorian South Carolina 2019,South Carolina storms August 2019,,,,,,,,,,,,,,,,,
4293,2016,Tennessee,Tennessee Wildfires,https://www.fema.gov/disaster/4293,Gatlinburg fire 2016,Chimney Tops fire,Sevier County fire 2016,Pigeon Forge fire area,Dollywood area fire,Great Smoky Mountains fire November 2016,Gatlinburg wildfire November 2016,Chimney Tops 2 fire,Gatlinburg November 28 2016,Wears Valley fire 2016,Cobbly Nob fire Gatlinburg,Mynatt Park Gatlinburg,,,,,,,,
4362,2018,Alabama,Alabama Severe Storms and Tornadoes,https://www.fema.gov/disaster/4362,Alabama tornado March 2018,Alabama storms March 2018,Calhoun County Alabama tornado March 2018,Anniston Alabama tornado 2018,Jacksonville Alabama tornado March 2018,Cherokee County Alabama tornado 2018,northeast Alabama tornado March 2018,,,,,,,,,,,,,
1783,2008,New Mexico,New Mexico Severe Storms and Flooding,https://www.fema.gov/disaster/1783,New Mexico flood July 2008,New Mexico storms July 2008,New Mexico monsoon flood July 2008,Bernalillo County flood July 2008,Albuquerque monsoon flood 2008,Rio Rancho flood July 2008,Santa Fe County flood July 2008,Rio Grande flood New Mexico 2008,Albuquerque monsoon flood July 2008,Bernalillo County flash flood 2008,,,,,,,,,,
1806,2008,Florida,Florida Hurricane Gustav,https://www.fema.gov/disaster/1806,Hurricane Gustav Florida,Gustav Florida 2008,Hurricane Gustav Florida 2008,"Florida storms August 31, 2008",,,,,,,,,,,,,,,,
4152,2013,New Mexico,"New Mexico Severe Storms, Flooding, and Mudslides",https://www.fema.gov/disaster/4152,New Mexico flood September 2013,New Mexico storms September 2013,New Mexico mudslide September 2013,New Mexico monsoon flood September 2013,Bernalillo County flood September 2013,Albuquerque flash flood September 2013,Rio Grande flood New Mexico September 2013,Tijeras Canyon flood 2013,Albuquerque monsoon flood September 2013,,,,,,,,,,,
4574,2020,New Jersey,New Jersey Tropical Storm Isaias,https://www.fema.gov/disaster/4574,Tropical Storm Isaias New Jersey,Isaias New Jersey 2020,New Jersey storms August 2020,,,,,,,,,,,,,,,,,
4069,2012,Minnesota,Minnesota Severe Storms and Flooding,https://www.fema.gov/disaster/4069,Minnesota flood June 2012,Minnesota storms June 2012,Duluth Minnesota flood June 2012,Lake Superior flood 2012,St. Louis County Minnesota flood 2012,northern Minnesota flood June 2012,Duluth zoo flood 2012,Jay Cooke State Park flood 2012,,,,,,,,,,,,
1527,2004,Michigan,"Michigan Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1527,Michigan flood May 2004,Michigan tornado May 2004,Michigan storms May 2004,Ottawa County Michigan tornado 2004,western Michigan tornado May 2004,,,,,,,,,,,,,,,
1546,2004,North Carolina,North Carolina Tropical Storm Frances,https://www.fema.gov/disaster/1546,Tropical Storm Frances North Carolina,Tropical Storm Frances 2004,Frances North Carolina 2004,Tropical Storm Frances North Carolina 2004,"North Carolina storms September 7, 2004",,,,,,,,,,,,,,,
4167,2014,North Carolina,North Carolina Severe Winter Storm,https://www.fema.gov/disaster/4167,North Carolina winter storm March 2014,North Carolina ice storm March 2014,Raleigh ice storm March 2014,Charlotte ice storm March 2014,Piedmont North Carolina ice storm 2014,North Carolina power outage March 2014,Wake County ice storm March 2014,,,,,,,,,,,,,
1976,2011,Kentucky,"Kentucky Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1976,Kentucky flood April 2011,Kentucky tornado April 2011,Kentucky storms April 2011,,,,,,,,,,,,,,,,,
4580,2020,Connecticut,Connecticut Tropical Storm Isaias,https://www.fema.gov/disaster/4580,Tropical Storm Isaias Connecticut,Isaias Connecticut 2020,Connecticut storms August 2020,,,,,,,,,,,,,,,,,
4138,2013,Florida,Florida Severe Storms and Flooding,https://www.fema.gov/disaster/4138,Florida flood July 2013,Florida storms July 2013,Panhandle Florida flood July 2013,Pensacola area storm July 2013,Escambia County Florida storm July 2013,Northwest Florida flood July 2013,,,,,,,,,,,,,,
1998,2011,Iowa,Iowa Flooding,https://www.fema.gov/disaster/1998,Iowa flood May 2011,Des Moines River flood Iowa May 2011,Iowa City flood May 2011,Cedar River flood May 2011,central Iowa flood May 2011,Iowa River flood 2011,Iowa City flood 2011,Cedar River flood Iowa 2011,Des Moines River flood 2011,,,,,,,,,,,
4581,2020,Colorado,Colorado Wildfires,https://www.fema.gov/disaster/4581,Colorado wildfire September 2020,Cameron Peak fire Colorado 2020,East Troublesome fire Colorado 2020,Grand Lake fire 2020,Estes Park evacuation fire 2020,Larimer County wildfire 2020,Colorado wildfires October 2020,Grand County fire 2020,East Troublesome Fire,Cameron Peak Fire,East Troublesome Fire Grand County,Shadow Mountain fire 2020,,,,,,,,
4411,2018,Virginia,Virginia Tropical Storm Michael,https://www.fema.gov/disaster/4411,Tropical Storm Michael Virginia,Tropical Storm Michael 2018,Michael Virginia 2018,Virginia storms October 2018,,,,,,,,,,,,,,,,
4182,2014,Minnesota,"Minnesota Severe Storms, Straight-Line Winds, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4182,Minnesota flood June 2014,Minnesota straight-line winds June 2014,Minnesota storms June 2014,,,,,,,,,,,,,,,,,
1523,2004,Kentucky,"Kentucky Severe Storms, Tornadoes, Flooding, and Mudslides",https://www.fema.gov/disaster/1523,Kentucky flood May 2004,Kentucky tornado May 2004,Kentucky storms May 2004,,,,,,,,,,,,,,,,,
1805,2008,Ohio,Ohio Severe Wind Storm Associated with Tropical Depression Ike,https://www.fema.gov/disaster/1805,Ohio storms September 2008,Hurricane Ike remnants Ohio,Ohio derecho September 2008,Columbus Ohio wind storm Ike 2008,Ohio power outage September 2008,Cleveland wind storm Ike 2008,Franklin County Ohio storm Ike 2008,Dayton Ohio Ike wind 2008,,,,,,,,,,,,
1626,2005,Kansas,Kansas Severe Winter Storm,https://www.fema.gov/disaster/1626,Kansas winter storm November 2005,Kansas ice storm 2006,Wichita ice storm January 2006,central Kansas ice storm 2006,Kansas power outage 2006,Salina Kansas storm 2006,,,,,,,,,,,,,,
4434,2019,California,"California Severe Winter Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4434,"California flood February 24, 2019","California winter storm February 24, 2019","California mudslide February 24, 2019",,,,,,,,,,,,,,,,,
4243,2015,Washington,Washington Wildfires and Mudslides,https://www.fema.gov/disaster/4243,Washington wildfire August 2015,Washington mudslide August 2015,Okanogan Complex fire 2015,Twisp Washington fire 2015,Pateros Washington fire 2015,Carlton Washington fire 2015,Chelan wildfire 2015,Washington wildfires August 2015,firefighters killed Twisp 2015,,,,,,,,,,,
4706,2023,Oklahoma,"Oklahoma Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4706,Oklahoma tornado April 2023,Oklahoma straight-line winds April 2023,Oklahoma storms April 2023,,,,,,,,,,,,,,,,,
1500,2003,West Virginia,"West Virginia Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/1500,West Virginia flood November 2003,West Virginia storms November 2003,West Virginia landslide November 2003,,,,,,,,,,,,,,,,,
4588,2020,North Carolina,North Carolina Tropical Storm Eta,https://www.fema.gov/disaster/4588,Eta North Carolina 2020,North Carolina storms November 2020,,,,,,,,,,,,,,,,,,
1968,2011,California,California Tsunami Waves,https://www.fema.gov/disaster/1968,California tsunami March 2011,Crescent City California tsunami 2011,Japan tsunami California damage,Crescent City harbor damage tsunami 2011,Santa Cruz harbor tsunami 2011,California coast tsunami March 2011,Tohoku tsunami California,Tohoku tsunami California 2011,,,,,,,,,,,,
1506,2004,AS,"American Samoa High Winds, High Surf, and Heavy Rainfall Associated with Tropcial Cyclone Heta",https://www.fema.gov/disaster/1506,American Samoa storms January 2004,American Samoa typhoon January 2004,Pago Pago storm 2004,American Samoa high surf January 2004,,,,,,,,,,,,,,,,
1642,2006,Massachusetts,Massachusetts Severe Storms and Flooding,https://www.fema.gov/disaster/1642,Massachusetts flood May 2006,Massachusetts storms May 2006,Merrimack River flood Massachusetts 2006,Methuen Massachusetts flood 2006,Lawrence Massachusetts flood 2006,Haverhill flood 2006,North Shore Massachusetts flood 2006,,,,,,,,,,,,,
1979,2011,Tennessee,"Tennessee Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/1979,"Tennessee flood April 19, 2011","Tennessee tornado April 19, 2011","Tennessee straight-line winds April 19, 2011",,,,,,,,,,,,,,,,,
1661,2006,Virginia,"Virginia Tropical Depression Ernesto, Severe Storms and Flooding",https://www.fema.gov/disaster/1661,Virginia flood August 2006,Virginia storms August 2006,Tropical Depression Ernesto Virginia 2006,Virginia flood September 2006,Rappahannock River flood 2006,Shenandoah River flood Virginia 2006,Luray Virginia flood 2006,Front Royal Virginia flood 2006,,,,,,,,,,,,
4318,2017,Arkansas,"Arkansas Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4318,Arkansas flood April 2017,Arkansas tornado April 2017,Arkansas straight-line winds April 2017,,,,,,,,,,,,,,,,,
4122,2013,Alaska,Alaska Flooding,https://www.fema.gov/disaster/4122,Alaska flood May 2013,Fairbanks Alaska flood 2013,interior Alaska flood 2013,Chena River flood 2013,Yukon River flood Alaska 2013,Alaska spring flood 2013,Nenana River flood Alaska 2013,interior Alaska flood May 2013,Fairbanks area flood 2013,,,,,,,,,,,
4601,2021,Tennessee,"Tennessee Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/4601,Tennessee flood March 2021,Tennessee tornado March 2021,Tennessee storms March 2021,,,,,,,,,,,,,,,,,
4379,2018,Massachusetts,Massachusetts Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4379,"Massachusetts snowstorm March 13, 2018","Massachusetts winter storm March 13, 2018",Massachusetts nor'easter March 2018,Boston nor'easter March 13 2018,Massachusetts blizzard March 2018,Scituate coastal flood March 2018,Plymouth Massachusetts storm March 2018,Boston snow March 2018,Massachusetts Riley nor'easter March 2018,Boston blizzard March 2018,coastal flooding Massachusetts March 2018,,,,,,,,,
4684,2023,Alabama,"Alabama Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4684,Alabama tornado January 2023,Alabama straight-line winds January 2023,Alabama storms January 2023,Selma Alabama Tornado,Dallas County Tornado,Selma EF2 Tornado,,,,,,,,,,,,,,
4251,2015,Alabama,"Alabama Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4251,Alabama flood December 2015,Alabama tornado December 2015,Alabama straight-line winds December 2015,,,,,,,,,,,,,,,,,
4864,2025,Kentucky,"Kentucky Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4864,Kentucky flood April 2025,Kentucky tornado April 2025,Kentucky straight-line winds April 2025,,,,,,,,,,,,,,,,,
1809,2008,Missouri,"Missouri Severe Storms, Flooding, and a Tornado",https://www.fema.gov/disaster/1809,Missouri flood September 2008,Missouri tornado September 2008,Missouri storms September 2008,,,,,,,,,,,,,,,,,
1838,2009,West Virginia,"West Virginia Severe Storms, Flooding, Mudslides, and Landslides",https://www.fema.gov/disaster/1838,West Virginia flood May 2009,West Virginia storms May 2009,West Virginia mudslide May 2009,,,,,,,,,,,,,,,,,
4585,2020,Alaska,"Alaska Severe Storm, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4585,Alaska flood November 2020,Alaska storms November 2020,Alaska mudslide November 2020,,,,,,,,,,,,,,,,,
4645,2022,Tennessee,Tennessee Severe Winter Storm,https://www.fema.gov/disaster/4645,Tennessee winter storm February 2022,Tennessee ice storm February 2022,Nashville ice storm February 2022,Tennessee power outage February 2022,Middle Tennessee ice storm 2022,Memphis ice storm February 2022,Memphis ice storm 2022,,,,,,,,,,,,,
1646,2006,California,"California Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1646,California flood March 2006,California storms March 2006,California mudslide March 2006,,,,,,,,,,,,,,,,,
1558,2004,West Virginia,"West Virginia Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/1558,West Virginia flood September 2004,West Virginia storms September 2004,West Virginia landslide September 2004,,,,,,,,,,,,,,,,,
4815,2024,Pennsylvania,Pennsylvania Tropical Storm Debby,https://www.fema.gov/disaster/4815,Tropical Storm Debby Pennsylvania,Debby Pennsylvania 2024,Pennsylvania storms August 2024,,,,,,,,,,,,,,,,,
